TIME,RATE,ERROR,FRACEXP
274752630.79108006,2631.7058,51.300156,1.0
274752631.79108006,2542.6182,50.42438,1.0
274752632.79108006,2614.322,51.13044,1.0
274752633.79108006,2644.1726,51.42152,1.0
274752634.79108006,2520.718,50.206753,1.0
274752635.79108006,2584.1094,50.834137,1.0
274752636.79108006,2533.4536,50.333424,1.0
274752637.79108006,2621.8645,51.204144,1.0
274752638.79108006,2505.9707,50.059673,1.0
274752639.79108006,2597.4277,50.964966,1.0
274752640.79108006,2703.5854,51.996014,1.0
274752641.79108006,2609.3386,51.081684,1.0
274752642.79108006,2621.9915,51.205383,1.0
274752643.79108006,2667.542,51.648254,1.0
274752644.79108006,2581.9707,50.813095,1.0
274752645.79108006,2539.5017,50.39347,1.0
274752646.79108006,2610.8472,51.09645,1.0
274752647.79108006,2635.6045,51.33814,1.0
274752648.79108006,2523.0176,50.22965,1.0
274752649.79108006,2592.663,50.9182,1.0
274752650.79108006,2617.978,51.16618,1.0
274752651.79108006,2622.608,51.211403,1.0
274752652.79108006,2577.0447,50.7646,1.0
274752653.79108006,2665.4077,51.627586,1.0
274752654.79108006,2612.8018,51.115574,1.0
274752655.79108006,2682.6018,51.79384,1.0
274752656.79108006,2582.9636,50.822865,1.0
274752657.79108006,2586.2688,50.85537,1.0
274752658.79108006,2528.2344,50.28155,1.0
274752659.79108006,2587.4705,50.867184,1.0
274752660.79108006,2659.1143,51.5666,1.0
274752661.79108006,2604.7095,51.036354,1.0
274752662.79108006,2594.3333,50.934597,1.0
274752663.79108006,2496.1956,49.96194,1.0
274752664.79108006,2653.0225,51.5075,1.0
274752665.79108006,2504.9255,50.049232,1.0
274752666.79108006,2652.9204,51.506508,1.0
274752667.79108006,2505.557,50.05554,1.0
274752668.79108006,2537.966,50.37823,1.0
274752669.79108006,2659.5862,51.571175,1.0
274752670.79108006,2606.4814,51.05371,1.0
274752671.79108006,2618.1504,51.167866,1.0
274752672.79108006,2602.2883,51.01263,1.0
274752673.79108006,2656.1924,51.53826,1.0
274752674.79108006,2579.394,50.787735,1.0
274752675.79108006,2565.2305,50.648106,1.0
274752676.79108006,2665.5461,51.62893,1.0
274752677.79108006,2600.866,50.998688,1.0
274752678.79108006,2625.3076,51.237755,1.0
274752679.79108006,2664.9548,51.6232,1.0
274752680.79108006,2569.07,50.685993,1.0
274752681.79108006,2615.186,51.13889,1.0
274752682.79108006,2693.997,51.90373,1.0
274752683.79108006,2574.9585,50.74405,1.0
274752684.79108006,2631.5942,51.29907,1.0
274752685.79108006,2655.0176,51.526863,1.0
274752686.79108006,2674.5308,51.715866,1.0
274752687.79108006,2627.2852,51.25705,1.0
274752688.79108006,2626.8645,51.252945,1.0
274752689.79108006,2603.0286,51.019882,1.0
274752690.79108006,2732.2576,52.271,1.0
274752691.79108006,2666.0054,51.633373,1.0
274752692.79108006,2620.353,51.189384,1.0
274752693.79108006,2559.084,50.58739,1.0
274752694.79108006,2607.107,51.059837,1.0
274752695.79108006,2535.0273,50.349056,1.0
274752696.79108006,2625.4272,51.238922,1.0
274752697.79108006,2754.413,52.482502,1.0
274752698.79108006,2573.741,50.73205,1.0
274752699.79108006,2599.237,50.98271,1.0
274752700.79108006,2578.797,50.781857,1.0
274752701.79108006,2576.1982,50.756264,1.0
274752702.79108006,2565.4685,50.650455,1.0
274752703.79108006,2619.182,51.177944,1.0
274752704.79108006,2543.776,50.43586,1.0
274752705.79108006,2537.0044,50.368683,1.0
274752706.79108006,2616.1655,51.148464,1.0
274752707.79108006,2527.4102,50.273354,1.0
274752708.79108006,2578.6575,50.780483,1.0
274752709.79108006,2582.5325,50.818623,1.0
274752710.79108006,2592.9343,50.920864,1.0
274752711.79108006,2558.6733,50.583332,1.0
274752712.79108006,2562.708,50.623196,1.0
274752713.79108006,2668.1433,51.65407,1.0
274752714.79108006,2581.5632,50.809086,1.0
274752715.79108006,2666.8037,51.641106,1.0
274752716.79108006,2563.0667,50.62674,1.0
274752717.79108006,2635.821,51.34025,1.0
274752718.79108006,2612.1338,51.10904,1.0
274752719.79108006,2656.1182,51.53754,1.0
274752720.79108006,2539.7512,50.395943,1.0
274752721.79108006,2596.8435,50.959232,1.0
274752722.79108006,2567.0173,50.66574,1.0
274752723.79108006,2505.1116,50.05109,1.0
274752724.79108006,2631.6895,51.299995,1.0
274752725.79108006,2556.4014,50.560867,1.0
274752726.79108006,2578.774,50.78163,1.0
274752727.79108006,2582.6023,50.81931,1.0
274752728.79108006,2530.1104,50.3002,1.0
274752729.79108006,2579.1082,50.78492,1.0
274752730.79108006,2677.6218,51.745743,1.0
274752731.79108006,2568.8586,50.68391,1.0
274752732.79108006,2648.762,51.466125,1.0
274752733.79108006,2542.5596,50.4238,1.0
274752734.79108006,2668.9814,51.662186,1.0
274752735.79108006,2548.532,50.482986,1.0
274752736.79108006,2668.0713,51.653378,1.0
274752737.79108006,2623.1438,51.216637,1.0
274752738.79108006,2605.6738,51.045803,1.0
274752739.79108006,2648.3027,51.461662,1.0
274752740.79108006,2591.9932,50.91162,1.0
274752741.79108006,2620.2385,51.188267,1.0
274752742.79108006,2730.953,52.25852,1.0
274752743.79108006,2706.6194,52.02518,1.0
274752744.79108006,2502.1252,50.021248,1.0
274752745.79108006,2615.2747,51.139755,1.0
274752746.79108006,2538.9395,50.38789,1.0
274752747.79108006,2595.8306,50.949295,1.0
274752748.79108006,2571.2114,50.707115,1.0
274752749.79108006,2622.3994,51.20937,1.0
274752750.79108006,2613.0332,51.117836,1.0
274752751.79108006,2589.6,50.888115,1.0
274752752.79108006,2650.79,51.485825,1.0
274752753.79108006,2550.677,50.504227,1.0
274752754.79108006,2590.227,50.89427,1.0
274752755.79108006,2539.9546,50.39796,1.0
274752756.79108006,2620.1719,51.187614,1.0
274752757.79108006,2673.3875,51.70481,1.0
274752758.79108006,2576.4863,50.7591,1.0
274752759.79108006,2642.9976,51.41009,1.0
274752760.79108006,2654.5557,51.52238,1.0
274752761.79108006,2695.928,51.922325,1.0
274752762.79108006,2547.1267,50.469067,1.0
274752763.79108006,2505.6997,50.056965,1.0
274752764.79108006,2601.3743,51.00367,1.0
274752765.79108006,2755.913,52.49679,1.0
274752766.79108006,2568.8005,50.683334,1.0
274752767.79108006,2633.2856,51.315548,1.0
274752768.79108006,2619.5225,51.18127,1.0
274752769.79108006,2633.3892,51.31656,1.0
274752770.79108006,2576.587,50.76009,1.0
274752771.79108006,2560.963,50.605957,1.0
274752772.79108006,2632.7896,51.310715,1.0
274752773.79108006,2630.917,51.292465,1.0
274752774.79108006,2696.1702,51.92466,1.0
274752775.79108006,2517.1853,50.17156,1.0
274752776.79108006,2677.903,51.74846,1.0
274752777.79108006,2661.8618,51.593235,1.0
274752778.79108006,2624.5276,51.230145,1.0
274752779.79108006,2535.2397,50.351166,1.0
274752780.79108006,2595.793,50.948925,1.0
274752781.79108006,2643.2678,51.41272,1.0
274752782.79108006,2534.5647,50.34446,1.0
274752783.79108006,2548.1355,50.47906,1.0
274752784.79108006,2584.223,50.83525,1.0
274752785.79108006,2682.6787,51.794582,1.0
274752786.79108006,2652.2512,51.50001,1.0
274752787.79108006,2627.0488,51.254745,1.0
274752788.79108006,2581.1646,50.805164,1.0
274752789.79108006,2552.2593,50.51989,1.0
274752790.79108006,2731.4448,52.263226,1.0
274752791.79108006,2631.193,51.29516,1.0
274752792.79108006,2596.7913,50.95872,1.0
274752793.79108006,2659.7283,51.57255,1.0
274752794.79108006,2588.3623,50.87595,1.0
274752795.79108006,2582.0068,50.81345,1.0
274752796.79108006,2525.8674,50.258007,1.0
274752797.79108006,2661.9553,51.59414,1.0
274752798.79108006,2632.2786,51.305737,1.0
274752799.79108006,2593.2722,50.924183,1.0
274752800.79108006,2566.2942,50.658604,1.0
274752801.79108006,2551.6584,50.513943,1.0
274752802.79108006,2604.4775,51.03408,1.0
274752803.79108006,2700.8943,51.970127,1.0
274752804.79108006,2724.7295,52.19894,1.0
274752805.79108006,2627.8076,51.262146,1.0
274752806.79108006,2694.0037,51.903793,1.0
274752807.79108006,2686.9443,51.835743,1.0
274752808.79108006,2537.7117,50.375706,1.0
274752809.79108006,2625.7637,51.242207,1.0
274752810.79108006,2598.4697,50.97519,1.0
274752811.79108006,2621.2422,51.198067,1.0
274752812.79108006,2673.9338,51.710094,1.0
274752813.79108006,2671.5764,51.687294,1.0
274752814.79108006,2652.3484,51.500954,1.0
274752815.79108006,2549.7766,50.49531,1.0
274752816.79108006,2675.639,51.726578,1.0
274752817.79108006,2693.7703,51.901543,1.0
274752818.79108006,2663.6099,51.610172,1.0
274752819.79108006,2677.4695,51.74427,1.0
274752820.79108006,2564.1604,50.63754,1.0
274752821.79108006,2615.9753,51.146606,1.0
274752822.79108006,2539.64,50.39484,1.0
274752823.79108006,2547.7598,50.475338,1.0
274752824.79108006,2736.259,52.309265,1.0
274752825.79108006,2659.7212,51.572483,1.0
274752826.79108006,2642.7183,51.407375,1.0
274752827.79108006,2646.714,51.446224,1.0
274752828.79108006,2657.754,51.55341,1.0
274752829.79108006,2645.2527,51.43202,1.0
274752830.79108006,2568.3909,50.679295,1.0
274752831.79108006,2668.2068,51.65469,1.0
274752832.79108006,2627.0571,51.254826,1.0
274752833.79108006,2727.6602,52.227005,1.0
274752834.79108006,2597.0837,50.96159,1.0
274752835.79108006,2543.3994,50.432125,1.0
274752836.79108006,2697.9282,51.941586,1.0
274752837.79108006,2732.4846,52.273174,1.0
274752838.79108006,2539.33,50.391766,1.0
274752839.79108006,2588.016,50.872547,1.0
274752840.79108006,2609.7231,51.08545,1.0
274752841.79108006,2740.206,52.346977,1.0
274752842.79108006,2692.948,51.893623,1.0
274752843.79108006,2665.1494,51.625084,1.0
274752844.79108006,2618.5188,51.171463,1.0
274752845.79108006,2606.5862,51.054737,1.0
274752846.79108006,2577.615,50.770218,1.0
274752847.79108006,2535.9927,50.35864,1.0
274752848.79108006,2543.7083,50.43519,1.0
274752849.79108006,2685.8152,51.824852,1.0
274752850.79108006,2630.8015,51.29134,1.0
274752851.79108006,2666.9387,51.64241,1.0
274752852.79108006,2656.904,51.545166,1.0
274752853.79108006,2631.3164,51.29636,1.0
274752854.79108006,2697.2693,51.93524,1.0
274752855.79108006,2683.4,51.801544,1.0
274752856.79108006,2737.7622,52.32363,1.0
274752857.79108006,2652.3955,51.50141,1.0
274752858.79108006,2744.8801,52.391605,1.0
274752859.79108006,2510.8513,50.108395,1.0
274752860.79108006,2614.54,51.132572,1.0
274752861.79108006,2665.72,51.63061,1.0
274752862.79108006,2674.5344,51.7159,1.0
274752863.79108006,2607.4758,51.06345,1.0
274752864.79108006,2645.6616,51.435997,1.0
274752865.79108006,2526.9258,50.268536,1.0
274752866.79108006,2637.4282,51.355896,1.0
274752867.79108006,2719.7893,52.1516,1.0
274752868.79108006,2533.895,50.33781,1.0
274752869.79108006,2691.4465,51.879154,1.0
274752870.79108006,2693.9783,51.90355,1.0
274752871.79108006,2600.5913,50.995995,1.0
274752872.79108006,2620.416,51.19,1.0
274752873.79108006,2604.369,51.033016,1.0
274752874.79108006,2618.2769,51.1691,1.0
274752875.79108006,2651.9985,51.49756,1.0
274752876.79108006,2628.2197,51.266167,1.0
274752877.79108006,2696.2446,51.925377,1.0
274752878.79108006,2587.4097,50.86659,1.0
274752879.79108006,2524.8108,50.247494,1.0
274752880.79108006,2676.7917,51.73772,1.0
274752881.79108006,2655.8462,51.534904,1.0
274752882.79108006,2621.8281,51.20379,1.0
274752883.79108006,2628.8064,51.27189,1.0
274752884.79108006,2657.902,51.554844,1.0
274752885.79108006,2600.8494,50.998524,1.0
274752886.79108006,2600.8574,50.998604,1.0
274752887.79108006,2682.2344,51.79029,1.0
274752888.79108006,2646.1597,51.440838,1.0
274752889.79108006,2561.5732,50.611988,1.0
274752890.79108006,2585.245,50.845306,1.0
274752891.79108006,2578.6238,50.78015,1.0
274752892.79108006,2644.8667,51.42827,1.0
274752893.79108006,2596.402,50.954903,1.0
274752894.79108006,2617.3289,51.159836,1.0
274752895.79108006,2707.9038,52.03752,1.0
274752896.79108006,2634.5312,51.327686,1.0
274752897.79108006,2637.4412,51.35602,1.0
274752898.79108006,2612.524,51.112854,1.0
274752899.79108006,2593.662,50.92801,1.0
274752900.79108006,2600.223,50.992382,1.0
274752901.79108006,2608.2744,51.071266,1.0
274752902.79108006,2612.814,51.115692,1.0
274752903.79108006,2557.407,50.570812,1.0
274752904.79108006,2637.6025,51.357594,1.0
274752905.79108006,2656.4033,51.540306,1.0
274752906.79108006,2514.6204,50.145992,1.0
274752907.79108006,2633.736,51.31994,1.0
274752908.79108006,2578.4392,50.778336,1.0
274752909.79108006,2625.278,51.23747,1.0
274752910.79108006,2687.0696,51.836952,1.0
274752911.79108006,2593.8442,50.9298,1.0
274752912.79108006,2612.9976,51.11749,1.0
274752913.79108006,2633.6306,51.318913,1.0
274752914.79108006,2614.02,51.127487,1.0
274752915.79108006,2708.3354,52.04167,1.0
274752916.79108006,2663.2778,51.606956,1.0
274752917.79108006,2653.5974,51.51308,1.0
274752918.79108006,2564.6348,50.642223,1.0
274752919.79108006,2657.6528,51.55243,1.0
274752920.79108006,2592.6814,50.91838,1.0
274752921.79108006,2596.4963,50.955826,1.0
274752922.79108006,2720.385,52.15731,1.0
274752923.79108006,2533.222,50.331123,1.0
274752924.79108006,2606.3176,51.05211,1.0
274752925.79108006,2581.0586,50.80412,1.0
274752926.79108006,2753.076,52.46976,1.0
274752927.79108006,2662.7874,51.602203,1.0
274752928.79108006,2579.431,50.788097,1.0
274752929.79108006,2548.481,50.482483,1.0
274752930.79108006,2572.784,50.72262,1.0
274752931.79108006,2638.0686,51.362133,1.0
274752932.79108006,2606.8438,51.05726,1.0
274752933.79108006,2589.5344,50.887466,1.0
274752934.79108006,2602.4963,51.014668,1.0
274752935.79108006,2546.8792,50.466614,1.0
274752936.79108006,2607.6606,51.065258,1.0
274752937.79108006,2576.187,50.756153,1.0
274752938.79108006,2677.899,51.74842,1.0
274752939.79108006,2594.377,50.935028,1.0
274752940.79108006,2603.1936,51.0215,1.0
274752941.79108006,2639.3086,51.374203,1.0
274752942.79108006,2569.4246,50.68949,1.0
274752943.79108006,2573.0093,50.72484,1.0
274752944.79108006,2607.0806,51.059578,1.0
274752945.79108006,2466.4985,49.663857,1.0
274752946.79108006,2538.3428,50.38197,1.0
274752947.79108006,2602.5195,51.014896,1.0
274752948.79108006,2530.2239,50.30133,1.0
274752949.79108006,2567.122,50.666775,1.0
274752950.79108006,2673.7925,51.70873,1.0
274752951.79108006,2528.7812,50.286987,1.0
274752952.79108006,2809.7249,53.006836,1.0
274752953.79108006,2651.3506,51.49127,1.0
274752954.79108006,2559.6187,50.592674,1.0
274752955.79108006,2579.4246,50.788036,1.0
274752956.79108006,2662.06,51.595154,1.0
274752957.79108006,2562.2407,50.61858,1.0
274752958.79108006,2700.572,51.96703,1.0
274752959.79108006,2566.6702,50.662315,1.0
274752960.79108006,2577.6897,50.770954,1.0
274752961.79108006,2609.5842,51.08409,1.0
274752962.79108006,2640.1772,51.382656,1.0
274752963.79108006,2702.2495,51.983166,1.0
274752964.79108006,2710.7742,52.065094,1.0
274752965.79108006,2609.0137,51.078506,1.0
274752966.79108006,2531.1882,50.310917,1.0
274752967.79108006,2746.1685,52.403896,1.0
274752968.79108006,2567.8516,50.673973,1.0
274752969.79108006,2621.8123,51.203636,1.0
274752970.79108006,2711.293,52.070076,1.0
274752971.79108006,2579.825,50.791977,1.0
274752972.79108006,2597.803,50.968647,1.0
274752973.79108006,2487.3423,49.87326,1.0
274752974.79108006,2714.0017,52.09608,1.0
274752975.79108006,2610.1428,51.089558,1.0
274752976.79108006,2636.8303,51.350075,1.0
274752977.79108006,2630.5635,51.28902,1.0
274752978.79108006,2564.4924,50.64082,1.0
274752979.79108006,2633.1296,51.31403,1.0
274752980.79108006,2656.251,51.53883,1.0
274752981.79108006,2529.0947,50.290104,1.0
274752982.79108006,2629.9346,51.282887,1.0
274752983.79108006,2588.7341,50.879604,1.0
274752984.79108006,2700.6753,51.96802,1.0
274752985.79108006,2659.3806,51.569183,1.0
274752986.79108006,2537.7747,50.37633,1.0
274752987.79108006,2582.003,50.81341,1.0
274752988.79108006,2619.598,51.182007,1.0
274752989.79108006,2692.9297,51.893444,1.0
274752990.79108006,2690.5918,51.870914,1.0
274752991.79108006,2619.2668,51.178772,1.0
274752992.79108006,2593.347,50.924915,1.0
274752993.79108006,2559.2898,50.589424,1.0
274752994.79108006,2598.667,50.977123,1.0
274752995.79108006,2614.849,51.135597,1.0
274752996.79108006,2588.8257,50.880505,1.0
274752997.79108006,2540.1057,50.39946,1.0
274752998.79108006,2659.5032,51.57037,1.0
274752999.79108006,2527.575,50.274994,1.0
274753000.79108006,2549.485,50.492428,1.0
274753001.79108006,2625.406,51.238716,1.0
274753002.79108006,2666.6821,51.639927,1.0
274753003.79108006,2555.373,50.550697,1.0
274753004.79108006,2584.4678,50.83766,1.0
274753005.79108006,2638.6997,51.368275,1.0
274753006.79108006,2603.3833,51.02336,1.0
274753007.79108006,2594.408,50.93533,1.0
274753008.79108006,2448.6965,49.484306,1.0
274753009.79108006,2545.9558,50.457466,1.0
274753010.79108006,2560.4028,50.60042,1.0
274753011.79108006,2597.583,50.966488,1.0
274753012.79108006,2542.1616,50.419853,1.0
274753013.79108006,2546.0752,50.45865,1.0
274753014.79108006,2591.0017,50.901882,1.0
274753015.79108006,2604.8328,51.037563,1.0
274753016.79108006,2633.2642,51.315342,1.0
274753017.79108006,2591.0564,50.90242,1.0
274753018.79108006,2606.0771,51.04975,1.0
274753019.79108006,2680.8875,51.777287,1.0
274753020.79108006,2576.1973,50.756252,1.0
274753021.79108006,2725.4668,52.206005,1.0
274753022.79108006,2573.76,50.73224,1.0
274753023.79108006,2502.9016,50.029007,1.0
274753024.79108006,2603.335,51.02289,1.0
274753025.79108006,2593.1228,50.922714,1.0
274753026.79108006,2659.0415,51.565895,1.0
274753027.79108006,2604.0186,51.029587,1.0
274753028.79108006,2595.9265,50.950237,1.0
274753029.79108006,2608.5378,51.07385,1.0
274753030.79108006,2460.3533,49.601948,1.0
274753031.79108006,2627.1873,51.256096,1.0
274753032.79108006,2652.8728,51.506046,1.0
274753033.79108006,2597.7283,50.967915,1.0
274753034.79108006,2509.6396,50.096302,1.0
274753035.79108006,2622.3608,51.208992,1.0
274753036.79108006,2627.13,51.255535,1.0
274753037.79108006,2523.323,50.23269,1.0
274753038.79108006,2558.0073,50.576748,1.0
274753039.79108006,2631.787,51.300945,1.0
274753040.79108006,2650.1206,51.47932,1.0
274753041.79108006,2524.6194,50.24559,1.0
274753042.79108006,2552.2092,50.519394,1.0
274753043.79108006,2572.3657,50.718494,1.0
274753044.79108006,2552.137,50.51868,1.0
274753045.79108006,2536.7004,50.365665,1.0
274753046.79108006,2620.1443,51.187344,1.0
274753047.79108006,2623.523,51.220337,1.0
274753048.79108006,2643.5461,51.41543,1.0
274753049.79108006,2477.2756,49.772236,1.0
274753050.79108006,2611.1292,51.09921,1.0
274753051.79108006,2623.3254,51.21841,1.0
274753052.79108006,2663.719,51.61123,1.0
274753053.79108006,2599.847,50.988693,1.0
274753054.79108006,2631.9248,51.302288,1.0
274753055.79108006,2634.412,51.326523,1.0
274753056.79108006,2556.0178,50.557076,1.0
274753057.79108006,2616.1926,51.14873,1.0
274753058.79108006,2606.0034,51.04903,1.0
274753059.79108006,2589.2544,50.884716,1.0
274753060.79108006,2588.737,50.879635,1.0
274753061.79108006,2597.324,50.963947,1.0
274753062.79108006,2680.019,51.7689,1.0
274753063.79108006,2698.053,51.942787,1.0
274753064.79108006,2607.5715,51.064384,1.0
274753065.79108006,2580.027,50.79397,1.0
274753066.79108006,2535.6057,50.354797,1.0
274753067.79108006,2594.8499,50.93967,1.0
274753068.79108006,2558.9949,50.58651,1.0
274753069.79108006,2658.3933,51.55961,1.0
274753070.79108006,2631.4272,51.29744,1.0
274753071.79108006,2578.0938,50.774933,1.0
274753072.79108006,2571.153,50.70654,1.0
274753073.79108006,2557.7917,50.574615,1.0
274753074.79108006,2562.0278,50.616478,1.0
274753075.79108006,2649.1907,51.47029,1.0
274753076.79108006,2528.8962,50.28813,1.0
274753077.79108006,2586.5952,50.85858,1.0
274753078.79108006,2529.6018,50.295147,1.0
274753079.79108006,2565.2664,50.64846,1.0
274753080.79108006,2575.9097,50.75342,1.0
274753081.79108006,2632.3953,51.306873,1.0
274753082.79108006,2564.6816,50.642685,1.0
